
227,45,
228,45,
229,45,
230,45,
231,45,
232,45,
233,45,
234,45,
235,45,
236,45,
237,45,
238,45,
239,45,
240,45,
241,45,
242,45,
244,45,
948,45,
243,44,
245,44,
246,44,
247,44,
248,44,
595,44,
761,44,
792,44,
859,44,
871,44,
249,43,
352,43,
456,43,
325,42,
424,42,
678,42,
289,41,
293,41,
320,41,
332,41,
350,41,
365,41,
401,41,
438,41,
522,41,
548,41,
563,41,
702,41,
763,41,
806,41,
810,41,
846,41,
875,41,
877,41,
975,41,
266,40,
273,40,
292,40,
307,40,
336,40,
346,40,
359,40,
379,40,
446,40,
467,40,
471,40,
573,40,
634,40,
656,40,
693,40,
834,40,
882,40,
968,40,
406,39,
519,39,
539,39,
726,39,
857,39,
923,39,
941,39,
257,38,
264,38,
343,38,
448,38,
465,38,
900,38,
921,38,
965,38,
969,38,
324,37,
391,37,
578,37,
764,37,
250,36,
469,36,
473,36,
492,36,
537,36,
560,36,
597,36,
652,36,
851,36,
891,36,
596,35,
971,35,
506,34,
605,34,
613,34,
920,34,
959,34,
311,33,
483,33,
498,33,
629,33,
636,33,
643,33,
667,33,
700,33,
715,33,
717,33,
787,33,
825,33,
847,33,
848,33,
876,33,
903,33,
974,33,
985,33,
363,32,
432,32,
481,32,
729,32,
837,32,
305,31,
355,31,
677,31,
772,31,
845,31,
939,31,
390,30,
422,30,
515,30,
527,30,
672,30,
749,30,
788,30,
856,30,
860,30,
924,30,
967,30,
970,30,
417,29,
431,29,
435,29,
459,29,
480,29,
542,29,
604,29,
650,29,
651,29,
716,29,
756,29,
799,29,
840,29,
934,29,
937,29,
272,28,
287,28,
312,28,
323,28,
407,28,
414,28,
426,28,
430,28,
442,28,
458,28,
463,28,
479,28,
489,28,
502,28,
600,28,
762,28,
855,28,
916,28,
966,28,
256,27,
351,27,
408,27,
450,27,
497,27,
529,27,
593,27,
691,27,
890,27,
947,27,
983,27,
299,26,
376,26,
509,26,
778,26,
950,26,
278,25,
362,25,
386,25,
411,25,
425,25,
452,25,
569,25,
622,25,
653,25,
658,25,
697,25,
740,25,
751,25,
768,25,
819,25,
868,25,
884,25,
894,25,
901,25,
958,25,
984,25,
259,24,
298,24,
342,24,
357,24,
514,24,
562,24,
617,24,
625,24,
657,24,
735,24,
743,24,
754,24,
794,24,
808,24,
843,24,
878,24,
988,24,
261,23,
269,23,
316,23,
327,23,
404,23,
428,23,
440,23,
451,23,
553,23,
585,23,
698,23,
712,23,
769,23,
821,23,
858,23,
888,23,
911,23,
915,23,
925,23,
394,22,
750,22,
962,22,
356,21,
581,21,
746,21,
803,21,
917,21,
280,20,
757,20,
836,20,
978,20,
980,20,
513,19,
973,19,
265,18,
270,18,
294,18,
300,18,
310,18,
314,18,
339,18,
340,18,
353,18,
370,18,
372,18,
378,18,
380,18,
381,18,
419,18,
421,18,
437,18,
443,18,
449,18,
457,18,
460,18,
478,18,
482,18,
485,18,
499,18,
507,18,
518,18,
531,18,
540,18,
549,18,
566,18,
572,18,
580,18,
584,18,
591,18,
601,18,
603,18,
606,18,
620,18,
623,18,
635,18,
638,18,
640,18,
646,18,
649,18,
654,18,
666,18,
669,18,
674,18,
695,18,
696,18,
709,18,
713,18,
714,18,
718,18,
723,18,
724,18,
725,18,
744,18,
745,18,
752,18,
771,18,
780,18,
802,18,
809,18,
811,18,
823,18,
829,18,
831,18,
844,18,
853,18,
865,18,
919,18,
938,18,
945,18,
946,18,
957,18,
963,18,
982,18,
992,18,
999,18,
263,17,
384,17,
418,17,
535,17,
586,17,
588,17,
594,17,
608,17,
710,17,
742,17,
816,17,
881,17,
960,17,
308,16,
331,16,
361,16,
377,16,
395,16,
415,16,
453,16,
455,16,
495,16,
505,16,
510,16,
511,16,
534,16,
564,16,
611,16,
616,16,
619,16,
644,16,
655,16,
665,16,
699,16,
708,16,
722,16,
815,16,
874,16,
935,16,
940,16,
427,15,
472,15,
557,15,
961,15,
283,14,
286,14,
315,14,
318,14,
358,14,
466,14,
663,14,
683,14,
382,13,
910,13,
476,12,
906,12,
275,11,
326,11,
383,11,
413,11,
567,11,
796,11,
905,11,
951,11,
255,10,
260,10,
291,10,
322,10,
334,10,
335,10,
367,10,
373,10,
374,10,
388,10,
398,10,
399,10,
402,10,
403,10,
420,10,
439,10,
441,10,
444,10,
470,10,
484,10,
488,10,
491,10,
516,10,
538,10,
547,10,
559,10,
570,10,
583,10,
614,10,
615,10,
633,10,
641,10,
659,10,
660,10,
681,10,
682,10,
686,10,
694,10,
703,10,
727,10,
737,10,
739,10,
755,10,
766,10,
767,10,
786,10,
793,10,
814,10,
817,10,
824,10,
826,10,
842,10,
852,10,
863,10,
864,10,
866,10,
885,10,
913,10,
952,10,
954,10,
993,10,
262,9,
309,9,
330,9,
337,9,
405,9,
436,9,
462,9,
493,9,
523,9,
525,9,
773,9,
770,8,
835,8,
258,7,
389,7,
554,7,
800,7,
832,7,
989,7,
685,6,
812,6,
841,6,
990,6,
267,5,
302,5,
368,5,
544,5,
926,5,
254,4,
268,4,
284,4,
297,4,
303,4,
319,4,
321,4,
345,4,
371,4,
375,4,
392,4,
400,4,
412,4,
464,4,
486,4,
487,4,
494,4,
504,4,
512,4,
520,4,
521,4,
543,4,
546,4,
555,4,
565,4,
582,4,
587,4,
592,4,
598,4,
602,4,
609,4,
627,4,
631,4,
632,4,
661,4,
684,4,
689,4,
701,4,
706,4,
707,4,
711,4,
730,4,
753,4,
782,4,
785,4,
790,4,
791,4,
828,4,
839,4,
854,4,
861,4,
867,4,
869,4,
879,4,
880,4,
886,4,
896,4,
898,4,
902,4,
927,4,
936,4,
942,4,
943,4,
955,4,
956,4,
987,4,
991,4,
251,3,
252,3,
274,3,
276,3,
281,3,
288,3,
295,3,
296,3,
301,3,
304,3,
306,3,
329,3,
341,3,
385,3,
387,3,
393,3,
397,3,
410,3,
461,3,
474,3,
475,3,
477,3,
490,3,
496,3,
524,3,
526,3,
528,3,
530,3,
541,3,
545,3,
550,3,
556,3,
561,3,
568,3,
574,3,
577,3,
579,3,
599,3,
612,3,
621,3,
626,3,
628,3,
630,3,
642,3,
645,3,
648,3,
664,3,
670,3,
671,3,
676,3,
679,3,
687,3,
732,3,
741,3,
765,3,
781,3,
789,3,
795,3,
807,3,
813,3,
820,3,
849,3,
850,3,
862,3,
870,3,
872,3,
873,3,
883,3,
889,3,
893,3,
895,3,
907,3,
908,3,
912,3,
928,3,
930,3,
931,3,
932,3,
953,3,
976,3,
979,3,
998,3,
313,2,
317,2,
338,2,
348,2,
366,2,
416,2,
429,2,
468,2,
533,2,
576,2,
637,2,
668,2,
673,2,
688,2,
690,2,
704,2,
731,2,
747,2,
776,2,
783,2,
784,2,
801,2,
822,2,
833,2,
838,2,
887,2,
904,2,
914,2,
949,2,
964,2,
996,2,
271,1,
279,1,
282,1,
333,1,
349,1,
354,1,
360,1,
369,1,
396,1,
423,1,
434,1,
445,1,
447,1,
454,1,
500,1,
532,1,
536,1,
551,1,
552,1,
571,1,
575,1,
590,1,
610,1,
618,1,
662,1,
692,1,
705,1,
719,1,
728,1,
733,1,
758,1,
760,1,
774,1,
775,1,
797,1,
798,1,
804,1,
818,1,
897,1,
922,1,
933,1,
997,1,
253,0,
277,0,
285,0,
290,0,
328,0,
344,0,
347,0,
364,0,
409,0,
433,0,
503,0,
508,0,
517,0,
589,0,
607,0,
624,0,
639,0,
647,0,
675,0,
680,0,
720,0,
721,0,
734,0,
736,0,
738,0,
748,0,
759,0,
779,0,
805,0,
827,0,
830,0,
899,0,
909,0,
918,0,
929,0,
944,0,
972,0,
977,0,
981,0,
986,0,
994,0,
995,0,
